Content_Intent_Score,Emotion_Reputation_Score,Influence_Impact_Score,Cluster
-0.564556197847554,0.07979026543904515,-0.01146655045679291,2
0.5752577846835405,0.3168582014757476,-0.3183254050375787,1
0.955195778860572,-1.5779143610008657,0.02019381872563851,1
-0.18461820367052242,-0.4521958499899298,-0.09808683650732482,2
1.715071767214635,0.4792816143255952,-0.08789667882375964,1
0.19531979050650908,-0.27035128401356967,-0.08109362665183421,1
0.19531979050650908,-0.031925638183828146,-0.2763553535482096,1
-0.564556197847554,-1.6033861773354863,-0.11918539180505872,2
-1.3244321862016168,1.368611044196348,-0.029606736998986704,0
2.0950097613916663,1.9116949614119016,-0.010367083408188513,0
-1.3244321862016168,-0.023041493668508616,-0.047234418644439446,2
-0.18461820367052242,0.14265813194280233,-0.19499930612291802,0
-0.18461820367052242,0.11703873845676427,-0.29247347784229716,0
0.5752577846835405,-1.1036604272063264,-0.06240418657046021,1
1.3351337730376036,0.9646923807672798,-0.32303342784265054,0
0.19531979050650908,-0.397149572511288,-0.23123304325321314,1
-0.18461820367052242,-0.656147473248597,-0.28688963020029906,2
1.715071767214635,0.9118302451296137,0.05583820387784057,1
-1.3244321862016168,0.2721718400265984,-0.15321579596629142,2
0.955195778860572,1.0858237066505745,-0.1831938746593369,0
0.19531979050650908,-0.2202045679619813,-0.3489245042330037,1
-0.18461820367052242,0.9186778249553751,-0.09030629460688529,0
-1.7043701803786484,-1.358142467110267,0.5562745821112584,2
-0.9444941920245854,-0.1307137833425487,-0.12409416188005937,2
-0.18461820367052242,0.6990239927859103,-0.06480741651981012,0
-0.9444941920245854,-0.020886867257816515,-0.3135102828268319,2
2.0950097613916663,-2.7846822435701664,-0.19447296840810985,1
0.19531979050650908,-0.24656184720510577,0.14038017275188439,1
0.955195778860572,0.1662114453089986,-0.08014376268007455,1
-0.564556197847554,2.566878482844013,-0.2470546790177444,0
0.19531979050650908,0.9448875270470822,0.10552731636162689,0
-1.3244321862016168,1.4476238510651547,-0.1947337405719997,0
0.5752577846835405,-1.796239998807575,0.056847392295043,1
0.5752577846835405,-0.21911249704149355,-0.12440035876603277,1
-0.9444941920245854,-0.33741034161757716,-0.11540525475836663,2
-0.9444941920245854,-1.4603248867515848,-0.18137383615965638,2
-0.18461820367052242,-0.9363669683597092,-0.2143472539893174,2
-1.3244321862016168,0.20307621773303258,-0.07476872407990606,2
0.5752577846835405,-0.12575519105492838,0.1608699093227627,1
-0.18461820367052242,0.5974023663199782,-0.1028316785834202,0
-0.564556197847554,1.108255433666,-0.19121807080265973,0
-0.18461820367052242,-1.4470429431240304,0.020226187726082232,2
2.0950097613916663,0.6443319004706698,-0.08459215118651504,1
0.955195778860572,0.41036308461373,0.5722846834937252,1
1.3351337730376036,-1.7466540759313722,0.03865719540910075,1
-0.564556197847554,-1.9695841208623004,-0.16536188303896948,2
2.0950097613916663,-2.3805569721291135,1.8510624611165007,1
0.5752577846835405,-0.2781138421781181,0.7001980121841046,1
-0.18461820367052242,0.4209591240854899,0.02019854073052898,0
0.955195778860572,-0.9672696238664856,-0.2895422238898154,1
-0.564556197847554,1.0121827080933576,-0.08135249219066656,0
0.5752577846835405,0.6066997268592661,-0.12707299943424166,0
-2.0843081745556797,-0.7650889264248257,-0.060955266235793316,2
0.5752577846835405,1.5609631033536178,-0.09142930574665138,0
0.19531979050650908,-1.8648043433560384,-0.22665356974482292,1
-0.564556197847554,-0.9934202950976257,-0.29296982438664,2
0.955195778860572,1.3939352833795515,-0.11498654868841489,0
-1.3244321862016168,0.4909106938572759,-0.24634152183302813,2
-0.564556197847554,0.17795858656181318,0.08725576996279123,2
-0.18461820367052242,-0.03720890020456642,0.2527198389350446,2
-0.18461820367052242,-0.5327139438031925,-0.42547606608490846,2
-0.9444941920245854,1.551370588511495,-0.35352806018611116,0
0.5752577846835405,-0.5145914696091515,-0.09785703853236895,1
-2.0843081745556797,-2.1277573117513304,-0.1609006800168053,2
0.955195778860572,0.7459240115063187,-0.22452492557787687,0
0.19531979050650908,0.40168554811039453,-0.12558984277389887,0
0.19531979050650908,0.9536240944109844,-0.19892277794025964,0
0.19531979050650908,-0.5798205705355849,0.36764067833507935,1
0.19531979050650908,-0.8138484172530918,-0.1274925304713188,1
-0.564556197847554,-1.2520640106715335,0.2325957341506021,2
-0.18461820367052242,0.06284840845634265,0.22502135768962628,2
-0.9444941920245854,-0.5989465693592632,-0.1187357247877119,2
0.19531979050650908,0.4518617795922663,-0.17021971898034038,0
-0.564556197847554,0.9203897199118151,-0.27460554724861075,0
2.0950097613916663,0.8515597364908005,-0.13264749637090628,1
1.715071767214635,0.860502911866687,-0.22806737438796815,1
0.19531979050650908,1.1902197835631518,-0.22069728512961903,0
1.3351337730376036,1.3509608168868423,-0.17461682979593013,0
0.955195778860572,0.17710263908359303,-0.24110845652797014,1
-0.564556197847554,-0.36046189266895473,-0.3391808134085162,2
-1.3244321862016168,1.4744533771928143,-0.20175651964268174,0
0.955195778860572,-1.9421642861289714,-0.2955052888091379,1
-0.18461820367052242,1.3675189732758604,0.08956292759280915,0
1.3351337730376036,1.8006579126855478,0.06800252683759223,0
1.715071767214635,-1.159001858987803,1.0690057712762882,1
-0.564556197847554,-0.9997070817480015,-0.19129010389838297,2
0.955195778860572,0.4253864386280082,0.2568088795973432,1
0.5752577846835405,0.02028715798760194,-0.18323553148697935,1
-0.18461820367052242,-2.171144994268008,0.03176508333097193,2
1.3351337730376036,-0.22356932701429508,0.02205582311813798,1
0.955195778860572,-0.6065025195118272,-0.10652037737238691,1
0.5752577846835405,1.0898378051691247,-0.4198683366326314,0
0.19531979050650908,-0.34322488138341756,-0.11254654589292881,1
-0.18461820367052242,-0.05167146104345893,-0.23267145050287616,2
1.3351337730376036,2.092270363886073,0.0405782603165508,0
0.5752577846835405,-0.16489265161078853,-0.3522734127037973,1
-1.7043701803786484,0.2142625658104616,-0.2324097828569719,2
0.5752577846835405,-0.6779593762280696,-0.04395902324323795,1
-1.3244321862016168,0.07069951291174134,-0.1600048636947736,2
-1.3244321862016168,-1.4059574641694625,-0.11317679188214876,2
-0.18461820367052242,0.6423248512113952,-0.30482114016580014,0
0.955195778860572,0.2509797610830784,-0.2514759085701215,1
-0.18461820367052242,0.9045399338496007,-0.2945709717911843,0
0.19531979050650908,0.1400017432172914,-0.042685825145456,0
0.955195778860572,0.6167349731556404,0.017592648495061466,0
-0.18461820367052242,-0.9945713968786807,-0.1749648280026028,2
0.5752577846835405,-1.0898767212639535,-0.12962081197469452,1
0.955195778860572,-0.39791697369865797,-0.060849191360086576,1
1.3351337730376036,0.4257996546519765,-0.1453853554052034,1
0.19531979050650908,0.04758893099979684,-0.3612405637643891,1
0.955195778860572,-0.08812301744352455,-0.2935365867145802,1
1.715071767214635,-1.086128261617955,-0.01213347123307807,1
0.955195778860572,0.28421413558224784,-0.13982470559633786,1
-1.3244321862016168,-1.3650195623663117,-0.3143531988917175,2
-0.9444941920245854,1.5017256347747254,-0.18115649924548546,0
-0.564556197847554,0.419453837141034,-0.19145361163765437,0
-0.564556197847554,0.6534521684282574,-0.29475689154951284,0
0.955195778860572,0.7594125631458573,0.46656502867247585,0
0.5752577846835405,1.458662621991166,-0.15372927963967598,0
-0.9444941920245854,-0.6261007652200409,-0.19189471041907155,2
0.5752577846835405,1.7413318978158048,-0.025192254330796023,0
-0.9444941920245854,-0.5344258387596327,-0.27216473224955223,2
1.3351337730376036,1.2595515292989852,-0.06167222921555892,0
0.19531979050650908,-0.6474109058846945,11.970689029947692,3
-0.18461820367052242,-0.05119921415892359,-0.23286433439600682,2
-0.18461820367052242,1.0929664407791708,0.20851891100081935,0
-1.3244321862016168,-2.5466993291946767,-0.07972367587613771,2
1.715071767214635,-0.9723167624449564,-0.2516249092036197,1
-0.18461820367052242,0.30741326378504247,-0.03341963268053139,0
0.19531979050650908,1.2501065916082803,-0.319964683224183,0
-0.18461820367052242,1.1432902494124602,0.10273770372075913,0
0.955195778860572,0.5080001279913959,-0.2811773251705966,1
-0.18461820367052242,-1.0041934271510866,-0.12168878019102111,2
-2.0843081745556797,-0.2024067635010587,-0.24352480789701617,2
-1.3244321862016168,-1.9546788285691559,-0.05192295397553836,2
0.19531979050650908,1.8397658578111244,-0.14113528933323136,0
-0.9444941920245854,0.05340347076563736,-0.17976585460048022,2
-0.564556197847554,0.2068541928093147,-0.1535123724757561,2
-0.9444941920245854,0.8688557786369047,0.005538088181663935,0
-1.7043701803786484,2.1587391128844113,-0.12022203617363544,0
1.3351337730376036,1.5723560594430308,-0.2945954275862394,0
0.955195778860572,0.33444939792468636,-0.10520352765147306,1
1.3351337730376036,0.0812660369532179,-0.1133948141950529,1
-0.18461820367052242,1.0704461674728956,-0.027714942699525316,0
0.5752577846835405,0.7265028583798061,-0.09142267234316721,0
0.955195778860572,-0.6860761195560193,0.02678492464494387,1
2.0950097613916663,1.3383872435860908,-0.10667233306290776,0
0.955195778860572,1.2066008473704688,-0.17688577342590522,0
0.19531979050650908,1.038894172499883,0.006534891753004244,0
-0.18461820367052242,-0.3068028404136355,-0.0018114146498355754,2
0.19531979050650908,0.06857440193133275,-0.26624858202985285,1
1.3351337730376036,-1.0619846396460895,-0.22259208671607014,1
